ModelID,parp1_expr_tpm_log1p,rnf144a_expr_tpm_log1p
ACH-000230,3.819668183496456,0.2016338611696504
ACH-001664,6.2925977202664525,2.1342209397606338
ACH-002705,5.305605789585429,1.3785116232537298
ACH-002937,4.817111572795697,1.1826922975161902
ACH-000955,7.703280692939533,2.39231742277876
ACH-000049,6.769903944980664,0.9560566524124028
ACH-000675,7.345094717826901,2.090853430451113
ACH-000199,4.772941337831336,0.3219280948873623
ACH-000193,7.411171988999552,0.6599245584023783
ACH-001686,7.865609561793126,1.0840642647884746
ACH-000538,6.946613905412761,1.411426245726465
ACH-002490,7.281698250098829,3.704871964456353
ACH-001683,6.943921326553485,0.4541758931858022
ACH-001990,6.338602690352632,3.679198570566922
ACH-001438,7.133501877815012,1.4905701304462011
ACH-001647,6.133193598664106,1.8237493603082728
ACH-002043,4.870857864363762,0.0
ACH-001649,5.248307120087241,0.4222330006830478
ACH-000155,6.083213368248981,1.9297909977185972
ACH-000270,4.454833906898869,0.3561438102252753
ACH-003106,7.731862061064745,0.1763227726404628
ACH-003177,4.710393192170516,4.019701914442548
ACH-000683,6.7935057716697,1.632268215499513
ACH-002017,6.332349900373874,2.711494906650088
ACH-000655,7.090959258071986,0.918386234446348
ACH-000145,5.394719912994065,0.4436066514756145
ACH-001495,6.518849828707692,1.1763227726404628
ACH-000188,5.687900522480746,1.8439838440483265
ACH-003458,6.510170751151772,3.6507645591169022
ACH-000080,7.525599107922306,0.933572638261024
ACH-000146,8.352661433594262,2.833902076669163
ACH-000415,4.526694845541976,0.7398481026993275
ACH-001518,5.886062338345599,0.5160151470036647
ACH-002290,6.759688488427289,3.996388746447621
ACH-000891,7.2238086586060195,2.5897634869849773
ACH-001625,5.513490745588118,0.0
ACH-001985,5.464341532761104,2.3950627995175777
ACH-000895,5.422233000683048,2.150559676575381
ACH-000851,6.477029653013065,1.3895668117627256
ACH-000824,6.878112237463021,0.0426443374084937
ACH-000506,8.292735744188192,5.490570130446201
ACH-001427,8.538266546375704,2.967168607532628
ACH-000540,5.460087240116833,1.144046369616707
ACH-000061,7.98703657423801,0.0285691521967709
ACH-000185,5.090853430451113,1.8196681834964556
ACH-000568,5.805034439854537,0.5260688116675876
ACH-000707,8.542258049766918,0.01435529297707
ACH-000603,6.359134582065828,0.1634987322828795
ACH-000983,7.748729566500743,3.948600847493356
ACH-000541,8.29939120612683,1.7990873060740036
ACH-000680,5.2509615735332185,1.3276873641760472
ACH-002460,5.870611313044545,2.38404980679516
ACH-000111,7.141800611652467,4.207111961207714
ACH-002463,4.860962797858116,0.0
ACH-000369,7.239359850277466,1.38404980679516
ACH-002928,6.2861418728343015,3.2448870591235344
ACH-000618,6.562547724199122,0.0840642647884745
ACH-000470,6.215290305651234,0.3103401206121505
ACH-003150,6.302867360972875,0.3785116232537298
ACH-002039,5.322288723570877,0.0976107966264223
ACH-000118,6.473786911614368,0.6780719051126377
ACH-000614,5.867896463992655,5.032541697270039
ACH-001338,7.362294538395585,4.234961094839504
ACH-000432,8.368200865897748,0.0565835283663675
ACH-000556,6.556582689823251,0.632268215499513
ACH-001804,4.964398632203184,3.816599706534912
ACH-001386,7.757756679010825,2.344828496997441
ACH-001060,8.417599388288023,2.7676547982373463
ACH-001525,5.4212232992251375,0.5753123306874368
ACH-001539,6.990614562001527,1.0496307677246008
ACH-000014,6.546431488805665,1.5260688116675876
ACH-002785,5.944389962270092,0.9927684307689242
ACH-000637,6.322469004113554,0.4541758931858022
ACH-002693,5.980253845988264,3.229587922740652
ACH-001855,4.316145742293356,0.3334237337251918
ACH-000455,6.51096191927738,1.7782085763980875
ACH-000389,6.951984033953466,2.538538163629804
ACH-002710,6.246598103057115,1.807354922057604
ACH-000129,7.962433343570804,3.077242998932461
ACH-000490,6.297374860528325,0.5160151470036647
ACH-000434,5.344473459456363,2.7070829917717063
ACH-001086,6.830229967240669,0.8155754288625725
ACH-002042,5.553360503335328,0.0
ACH-000597,6.8912976609191325,2.204766750654613
ACH-000756,7.272676435638154,4.189824558880018
ACH-000396,6.656496370553495,0.1634987322828795
ACH-003148,6.603329616264272,3.6403895600549454
ACH-000089,7.209648311246554,2.5058909297299574
ACH-002478,7.2635039567056,0.0
ACH-000371,8.651410525912999,0.01435529297707
ACH-000265,6.723558561472103,2.0461417816447205
ACH-000132,5.311067102255596,1.4905701304462011
ACH-000216,6.398487190018967,2.353323291162897
ACH-000613,6.806968434121849,1.2265085298086795
ACH-000855,6.022145842870176,0.01435529297707
ACH-000906,6.739983079079731,0.0285691521967709
ACH-000348,6.188044796421695,2.032100843167024
ACH-001100,5.2543672814408335,2.144046369616707
ACH-000238,5.769507291436245,1.3161457422933562
ACH-000237,5.595145567990858,1.3103401206121503
ACH-003099,6.038918989292302,0.5260688116675876
ACH-000393,6.7791283692509765,0.1243281350022017
ACH-003107,5.687340687378304,2.400537929583729
ACH-000623,6.526694845541976,2.18269229751619
ACH-000359,7.162089162028208,1.3785116232537298
ACH-001028,4.725741156503952,1.0772429989324606
ACH-000621,7.027684876937159,2.978195629681652
ACH-001641,7.77406223620792,0.3561438102252753
ACH-000056,8.782146423554636,0.2387868595871165
ACH-000483,6.835292504380046,0.6959938131099002
ACH-003308,6.294069295088306,1.922197848396367
ACH-000514,8.649830985051544,3.1538053360790355
ACH-000051,6.836302883509772,2.927896453728821
ACH-003433,5.079378111118652,0.4956951626240687
ACH-000043,4.547203024756931,0.0
ACH-000936,6.273515889702116,2.811471030529836
ACH-000716,7.296273846706719,4.011674533380918
ACH-000988,6.695854657571728,2.269033146455237
ACH-000952,7.944858445807539,3.070389327891398
ACH-001350,4.960697039304312,0.5260688116675876
ACH-000065,7.350585644807325,3.819668183496456
ACH-000609,6.975217457043024,2.220329954879555
ACH-001411,6.264724074238009,0.3334237337251918
ACH-000504,6.960349527550039,3.3074285251922477
ACH-002677,7.928962440835979,0.0285691521967709
ACH-000956,8.150407356980573,1.992768430768924
ACH-001712,4.971313624068879,0.01435529297707
ACH-000652,7.010779838753242,1.769771739249448
ACH-000414,6.3159646698060286,3.377123749129487
ACH-000472,5.297925052503806,0.0565835283663675
ACH-000007,6.914564523493939,0.4750848829487829
ACH-000446,7.166815851761945,3.5310694927259543
ACH-003071,7.128561489027507,5.300489844363109
ACH-000386,7.801546703356778,4.7489978500981485
ACH-001850,5.559491813205038,0.0
ACH-000755,7.948951200441422,1.1505596765753812
ACH-001503,8.4951354981605,0.0976107966264223
ACH-000028,6.859596903238742,0.6959938131099002
ACH-000665,6.388706169226381,1.6690267655096307
ACH-001679,8.18710459141914,2.0806576633452254
ACH-000078,7.089371028076838,4.77082904603249
ACH-002046,6.177319866495129,1.9411063109464315
ACH-000397,6.118941072723508,1.5008020530571575
ACH-003145,6.185073637876762,1.839959587489532
ACH-000229,4.494415610397496,0.137503523749935
ACH-002925,6.141596278383818,3.471187460386985
ACH-000518,6.640678764233701,0.3448284969974411
ACH-001566,6.874305165982231,4.20006486151431
ACH-000252,5.9371089462026045,1.0496307677246008
ACH-000572,6.963474123974886,5.1586601753464985
ACH-001605,6.545041683467464,2.702657543390911
ACH-002522,6.107060110203349,0.3785116232537298
ACH-000277,6.549207089355683,0.1505596765753814
ACH-001239,7.058965822002304,5.249824548616183
ACH-000786,8.204815648112325,2.028569152196771
ACH-000803,7.934457528215913,3.454175893185802
ACH-001970,6.828961552317316,5.578334948681608
ACH-002038,6.547203024756931,0.7570232465074596
ACH-000537,6.055933128607411,0.3561438102252753
ACH-002660,5.041330606820623,0.918386234446348
ACH-002806,5.700162250106601,2.604071323668861
ACH-000419,7.719867928344366,2.82781902461732
ACH-002782,5.958610712055847,0.01435529297707
ACH-000724,6.862699340976598,2.700439718141092
ACH-000522,6.274261661257048,2.1473066987802936
ACH-001549,7.605923925614487,3.4329594072761065
ACH-000706,6.10936055940423,2.169925001442312
ACH-000737,8.225111013000083,4.080657663345225
ACH-000548,5.372603915204483,0.6135316529179271
ACH-001839,6.957798547067071,1.9107326619029128
ACH-001799,5.461397589926158,4.273515889702116
ACH-001573,6.196134880765161,0.8639384504239714
ACH-002946,7.327238248261425,3.604071323668861
ACH-000425,6.392660880711793,4.661065479806948
ACH-003103,7.288727679514566,1.2141248053528475
ACH-000375,6.8151911371734935,0.8559896973084807
ACH-000753,7.630157894768849,2.859969548221026
ACH-000275,4.792334805706692,0.0976107966264223
ACH-000735,6.362119166725657,0.5655971758542251
ACH-000654,8.374778679764887,0.0285691521967709
ACH-001067,6.559491813205038,1.5558161550616396
ACH-000170,5.621465834460144,0.3673710656485294
ACH-001394,5.913846824263042,0.4854268271702416
ACH-001433,5.7481928495894605,1.613531652917927
ACH-000404,7.4672794804599825,4.581351247168778
ACH-000882,7.571449285453563,4.4276061727819
ACH-001509,3.654206377944292,0.3448284969974411
ACH-000210,7.210427830401485,4.0798047546352585
ACH-000254,5.350497247084133,0.4222330006830478
ACH-000604,6.447744482112549,2.5459683691052923
ACH-000090,6.828453873930486,2.333423733725192
ACH-000195,7.45409362036545,2.575312330687437
ACH-001791,5.03738222200308,0.6135316529179271
ACH-001650,7.023698917266407,0.2868811477881615
ACH-000605,6.762083003567673,0.6040713236688608
ACH-000458,5.099295204337775,0.1634987322828795
ACH-003121,6.953730849811491,0.8318772411916731
ACH-003125,5.415826257472914,3.6005076453457856
ACH-002084,6.5657494793688445,5.140778655782796
ACH-000004,7.608735332224887,4.428946344769483
ACH-000251,5.882887553224962,1.2203299548795556
ACH-000241,6.621319301014191,2.27500704749987
ACH-001194,7.008540671702954,1.5801454844233804
ACH-001987,6.5654448562594165,0.4956951626240687
ACH-002055,7.549592167441751,1.070389327891398
ACH-002689,6.7489978500981485,4.482848283068465
ACH-001443,5.355439197248685,2.269033146455237
ACH-000688,6.666330536349624,2.3701642805402097
ACH-000405,7.70175696303795,2.232660756790275
ACH-000821,7.5453506448223,0.0426443374084937
ACH-001677,8.245077275359671,2.62760683812965
ACH-002526,5.506208389306745,2.0143552929770703
ACH-001627,5.573192723781613,0.2016338611696504
ACH-000951,7.344828496997441,0.7136958148433591
ACH-001036,7.6545644289825105,2.776103988073164
ACH-002792,7.775577360930653,4.747387399652718
ACH-000547,6.180307019969433,1.2570106182060237
ACH-000826,6.486553492624526,0.2265085298086797
ACH-001986,6.883132015657282,4.826294245499634
ACH-001147,5.768978250344548,3.782408564927373
ACH-002927,7.099926350556032,3.241840183564671
ACH-002470,6.915879378835773,3.073820233291672
ACH-000162,9.146517763680896,0.1110313123887439
ACH-003139,7.440287820840419,1.5260688116675876
ACH-001751,7.045377439883325,3.1127001327493624
ACH-000018,6.7998644108818525,0.1110313123887439
ACH-000721,6.6801836815924895,1.752748591407134
ACH-000003,6.163096138436012,0.4005379295837288
ACH-000092,6.504620392403552,1.584962500721156
ACH-000669,6.731047439337348,1.859969548221026
ACH-001099,6.95303237725324,1.3276873641760472
ACH-000648,7.302775990439205,2.5185351389821804
ACH-000950,6.814934885833408,2.4802651220544627
ACH-000050,6.781097381486317,1.875780063068488
ACH-001106,8.88749480810915,2.7311832415722
ACH-002051,7.108524456778169,3.411426245726465
ACH-000367,5.90977310414164,1.769771739249448
ACH-000589,5.940166750482817,0.2387868595871165
ACH-000564,7.189132689905964,2.5160151470036647
ACH-001522,5.652486494918165,5.15704371014558
ACH-000831,7.412019337221309,1.2141248053528475
ACH-000424,7.496494306853714,1.769771739249448
ACH-000409,6.961739072604138,1.0565835283663676
ACH-000616,6.26322224452176,4.049630767724601
ACH-000628,6.873936205993632,1.4329594072761065
ACH-000512,7.712664557175329,3.1160319934471103
ACH-000232,6.953148812832245,1.4005379295837286
ACH-000820,6.2106226443969055,0.918386234446348
ACH-001295,8.204082012174375,3.983677694698067
ACH-001164,6.163096138436012,2.6205864104518777
ACH-000806,6.757423346821803,5.087462841250339
ACH-002524,5.273888823668492,0.3561438102252753
ACH-000645,5.477677327565307,1.3103401206121503
ACH-000099,7.471837762422287,4.178714641175443
ACH-000902,8.568526197944477,3.713695814843359
ACH-000649,6.830610274357907,0.8639384504239714
ACH-000086,4.4809113460477485,1.752748591407134
ACH-000149,7.218103050243552,4.684818737553223
ACH-002538,4.343407822297814,0.9927684307689242
ACH-000142,6.525285887113241,0.5945485495503542
ACH-002535,5.589463892956097,1.6276068381296498
ACH-000227,7.991918603509835,4.544114402209474
ACH-000697,7.628336171869913,0.01435529297707
ACH-000942,6.3826672527450405,3.0806576633452254
ACH-000264,6.079378111118652,1.2141248053528475
ACH-000809,6.027905996569885,0.0565835283663675
ACH-000093,4.46401472450489,0.7824085649273732
ACH-000100,8.615519292783494,3.840966704487421
ACH-001445,3.137503523749935,0.0840642647884745
ACH-000060,6.67369774691144,1.0496307677246008
ACH-000001,7.132165525478088,2.792855352362489
ACH-000957,6.518849828707692,2.786596361890807
ACH-000650,7.78646567707339,5.3746917520969255
ACH-001096,8.341007256859092,2.543495883425772
ACH-002799,7.059074014663564,1.7907720378619998
ACH-002404,5.995032192477536,1.5210507369009632
ACH-000239,6.72451385311995,1.6182386555954549
ACH-000762,6.227086416874644,0.3448284969974411
ACH-000922,9.015442930282378,4.135042286233651
ACH-002784,6.456641898642161,3.763411574470007
ACH-002653,7.490730563589641,2.286881147788161
ACH-000859,6.989366114026064,0.963474123974886
ACH-000990,5.977737849242815,3.001802242633985
ACH-000410,7.603329616264272,1.5410191531335593
ACH-001971,6.604812649948411,5.20124177119825
ACH-000927,7.876823870306374,2.4356285940520905
ACH-001853,6.011898120369493,2.625270489374693
ACH-001978,5.980253845988264,4.662205499653616
ACH-000694,6.812626573275545,0.3219280948873623
ACH-000935,6.491692787974502,4.331275267146615
ACH-000918,6.991521846075695,2.204766750654613
ACH-001984,6.206135253404591,5.060912049587874
ACH-000761,6.928133407829852,1.0285691521967708
ACH-001563,6.150965783556497,0.3785116232537298
ACH-000974,6.127633279725874,2.4195388915137843
ACH-000297,8.07183773621965,4.625270489374693
ACH-001719,6.502075956045791,0.6415460290875237
ACH-000243,7.100662339005199,1.1375035237499351
ACH-001418,6.57243496598233,0.918386234446348
ACH-000362,6.540554292475151,2.956056652412403
ACH-000843,6.938521045865967,0.4436066514756145
ACH-002052,6.846367945984827,2.2078928516413328
ACH-000840,7.412866188056196,1.7949356628035362
ACH-001852,5.617944917420585,0.1890338243900171
ACH-001528,6.91898246334308,3.263034405833794
ACH-001656,6.857607836085731,4.988230223060457
ACH-000016,5.9804823555382605,0.9927684307689242
ACH-000165,5.493134922305505,0.0565835283663675
ACH-001460,5.453846773749929,1.0285691521967708
ACH-000592,6.573950083786874,4.207111961207714
ACH-001192,7.990444382698365,4.630521963471638
ACH-000045,6.2890967024199895,3.5496691707264905
ACH-000741,5.759422185696328,1.8196681834964556
ACH-000912,7.336015535951501,1.1176950426697545
ACH-000529,5.369466483650723,0.4329594072761062
ACH-000508,8.650405563658587,4.177120502846516
ACH-000577,5.776893568522074,1.6276068381296498
ACH-000768,6.535586436354843,1.5058909297299574
ACH-000636,7.668246796186341,3.6926503700355298
ACH-000667,6.261530815243406,1.263034405833794
ACH-000905,6.767522386228545,3.261530815243406
ACH-001494,4.919340082442012,1.7004397181410922
ACH-000387,7.736604875314248,3.3074285251922477
ACH-002510,6.166715444966423,4.743622676067655
ACH-001303,7.283366212949919,4.572889668420581
ACH-000026,7.00943675560809,3.05484847699562
ACH-000838,6.500164679492167,2.7420062108667365
ACH-001172,7.031439309319335,1.6276068381296498
ACH-000822,6.637059538410849,3.0107798387532423
ACH-000531,4.542258049766918,0.0840642647884745
ACH-000349,6.47800105583793,0.4646682670034443
ACH-000527,5.788685710613533,2.003602236680196
ACH-000279,8.451087446957397,4.33199177823206
ACH-000516,6.526381862561924,2.400537929583729
ACH-001662,4.3125199674749455,0.2509615735332187
ACH-000812,6.734167661150761,5.167117030227439
ACH-003157,5.5087455542444745,0.0
ACH-003464,6.227278994468321,1.01435529297707
ACH-001300,7.0304464394374415,4.472487771462744
ACH-000524,6.838069346085931,1.709290635723358
ACH-000611,8.15370401966754,1.0214797274104517
ACH-002419,4.408032466130653,0.9486008474933558
ACH-000411,7.232277010268292,1.0840642647884746
ACH-000718,6.689019541377949,1.4222330006830477
ACH-000903,6.486392594275964,1.0772429989324606
ACH-002021,6.278914019499939,2.1602748314085933
ACH-000433,6.318316841334983,0.2141248053528473
ACH-000499,7.366409647659429,3.017921907997262
ACH-000278,6.612942196304665,1.922197848396367
ACH-000202,7.475003793943287,3.289834465177509
ACH-001736,7.003827078111476,2.925999418556223
ACH-001379,5.152183419055046,0.7739963251111731
ACH-002070,5.421896512042248,1.956056652412403
ACH-002794,5.131342539123261,0.8155754288625725
ACH-000128,6.321386982782167,1.565597175854225
ACH-002528,6.223422549934937,2.7506065048355923
ACH-000696,7.280028356610609,1.9708536543404835
ACH-000041,8.156032498888866,4.448240225216066
ACH-000214,5.903520373723376,0.4541758931858022
ACH-000747,7.394205430358875,0.5753123306874368
ACH-001307,6.52387555132852,0.5945485495503542
ACH-000341,7.975847968006785,4.315421315945778
ACH-001740,8.59749392944769,4.543495883425772
ACH-000417,5.988457472811402,1.7570232465074596
ACH-001393,5.934044647112246,0.3673710656485294
ACH-000120,7.782670658677007,1.9107326619029128
ACH-001694,5.195347598322219,1.1890338243900171
ACH-001542,5.2935176304174245,0.0285691521967709
ACH-002509,7.656925339794245,5.43028527297778
ACH-000438,7.241744864940151,1.5897634869849773
ACH-001366,7.40079406718598,5.010779838753242
ACH-000653,7.526538362539394,0.5558161550616396
ACH-000839,6.446587085306882,0.6415460290875237
ACH-000673,6.394376944957055,2.035623909730721
ACH-001524,5.733354340613827,0.3561438102252753
ACH-000069,8.269874722482472,0.7570232465074596
ACH-002996,6.459431618637297,0.2868811477881615
ACH-003142,6.925287386770335,0.2868811477881615
ACH-000323,6.220910321648719,3.145677455195635
ACH-000021,5.310703657225108,1.280956313831056
ACH-001863,6.054631448782967,3.1358631653686797
ACH-001996,4.912649864897204,3.119356177039676
ACH-000980,7.766462652425766,3.944858445807539
ACH-000106,7.408626954161801,0.2630344058337938
ACH-003156,6.616181231331876,0.2509615735332187
ACH-000734,6.916357211096791,0.918386234446348
ACH-000845,5.801417365865913,0.6507645591169022
ACH-001982,6.445594291341182,5.571373435973201
ACH-000730,6.982879523147479,5.281698250098829
ACH-001334,6.008988783227255,1.2203299548795556
ACH-000698,7.44385525626802,2.6530600171045644
ACH-000802,6.329482431025636,0.070389327891398
ACH-001836,5.461070114033051,0.3785116232537298
ACH-000573,7.324000479838566,3.418189947945766
ACH-001699,5.273888823668492,0.0426443374084937
ACH-000963,7.376602951924786,1.7990873060740036
ACH-001567,6.654206377944292,4.001802242633985
ACH-001653,4.256255873202732,0.925999418556223
ACH-000852,6.624539603781834,0.0976107966264223
ACH-001862,5.758356482939917,0.3561438102252753
ACH-001976,6.951517858962451,3.643856189774725
ACH-002665,6.197904697025821,0.1505596765753814
ACH-003153,6.290387539763883,0.01435529297707
ACH-000661,7.3973751544161,4.967168607532628
ACH-001500,6.859845343921445,0.4329594072761062
ACH-001190,7.293425665793273,4.733896605247495
ACH-002467,5.568640195419223,0.0
ACH-000364,6.994466584973962,3.507160349117523
ACH-000448,6.125568451778029,0.0426443374084937
ACH-000979,5.356848079236522,1.0071955014042038
ACH-000932,6.991181681408527,2.266036893995317
ACH-000783,7.050175160410917,1.3334237337251915
ACH-002044,7.418442970957883,3.065227622775619
ACH-000301,6.711907832772514,3.676944359106912
ACH-002459,5.927185357826367,2.9049657186840263
ACH-000976,6.559950612713083,0.1890338243900171
ACH-001516,7.324720612150712,5.5496691707264905
ACH-001354,7.309430878103395,4.645586385913608
ACH-001645,5.737416365937063,5.1965283609369415
ACH-003135,7.018033222764563,1.4168397419128291
ACH-000867,6.850999394716474,1.807354922057604
ACH-000304,7.144352338662615,3.2387868595871163
ACH-002069,6.712320640741631,3.720278465233327
ACH-000931,7.839896619327643,6.728736843366021
ACH-001374,7.428108883179305,2.0874628412503395
ACH-000302,5.805550425210856,0.6040713236688608
ACH-000305,5.419875930422195,0.3334237337251918
ACH-000072,7.155526627345099,4.06177619758669
ACH-000766,6.107060110203349,0.2986583155645151
ACH-000533,6.557808298936688,1.967168607532628
ACH-000343,7.270061672727762,3.463360885816658
ACH-001437,7.198886990956932,0.2986583155645151
ACH-000171,6.461233861271283,1.6825732973475784
ACH-003475,4.68873986801449,0.3561438102252753
ACH-000173,6.157852169141737,3.558267634055736
ACH-000535,6.142413437873741,0.137503523749935
ACH-000774,5.822475232308043,1.1953475983222193
ACH-000178,6.210232990095849,0.7824085649273732
ACH-001306,6.51774811422812,2.6915341649192004
ACH-000994,7.606442228131607,3.626439136697315
ACH-001188,7.321837923629426,4.5453506448223
ACH-000372,7.349612971824522,2.582556003014061
ACH-002886,6.088311235888661,1.839959587489532
ACH-000804,8.204620048336965,5.025028794491522
ACH-000011,6.148527425160464,1.713695814843359
ACH-000733,6.878234879112339,2.485426827170241
ACH-001603,6.568792178041528,3.581351247168777
ACH-000829,7.715138338275464,0.0
ACH-000141,6.743084055549586,0.0976107966264223
ACH-000810,7.606812330245151,4.360364276543471
ACH-001994,5.570766496527611,1.01435529297707
ACH-001145,7.715138338275464,2.752748591407134
ACH-000717,6.596487956856693,0.5459683691052926
ACH-000738,7.14588121129242,2.4195388915137843
ACH-001843,5.98071082890019,3.9763636357327616
ACH-002664,5.7051485282530185,1.3161457422933562
ACH-000780,7.641835001555368,4.463360885816658
ACH-001548,7.883987308105473,3.428946344769483
ACH-000759,6.891783703218311,1.5753123306874368
ACH-001555,5.078097423026661,0.8718436485093178
ACH-001369,4.979568100095187,0.3103401206121505
ACH-000969,5.311793717753649,0.9927684307689242
ACH-000873,7.09032417587205,1.6915341649192002
ACH-001275,6.496334513417112,4.446917864866026
ACH-002654,6.819795895180768,1.3391373849195856
ACH-002435,5.745506265869159,1.839959587489532
ACH-001972,7.411256746220791,4.191404728852764
ACH-000921,7.1815001517046095,0.3103401206121505
ACH-003470,5.349436051713823,0.933572638261024
ACH-001953,6.912649864897204,4.940166750482817
ACH-002843,4.447579196548882,0.5849625007211562
ACH-001373,6.612352498752662,2.286881147788161
ACH-002800,5.5496691707264905,4.885574364371426
ACH-001022,7.60459029205937,3.4449320489421824
ACH-000082,6.986752226514344,3.451540833017832
ACH-003105,5.95303237725324,1.3334237337251915
ACH-000488,6.382148453204219,0.0840642647884745
ACH-000790,7.801482036060732,4.523561956057013
ACH-000172,7.218974857123272,2.488000770834068
ACH-000647,7.035073997377622,0.0285691521967709
ACH-000602,6.967283907835657,4.7824085649273735
ACH-003181,5.007644030878014,1.3045110418099528
ACH-002681,4.838951766951944,1.6507645591169022
ACH-001465,7.004164274569921,4.93451650158608
ACH-003012,6.114783447249852,1.9634741239748856
ACH-000156,8.524463358798545,1.2448870591235344
ACH-002001,6.482364292555381,4.71918344048179
ACH-000315,8.887708033029806,0.3785116232537298
ACH-001678,7.733015321685962,0.0
ACH-002446,5.536674617569758,1.6825732973475784
ACH-000201,6.5456595400254685,2.8619553641448694
ACH-000435,5.475409193401062,0.8237493603082727
ACH-000965,7.176322772640463,2.608809242675524
ACH-001550,6.660922913964558,0.9486008474933558
ACH-002026,5.611762560064872,2.761285273361619
ACH-000883,6.532005193790571,2.2387868595871168
ACH-000482,5.422569410860832,2.513490745588118
ACH-000450,7.346691011986317,5.080231272019264
ACH-002672,5.266786540694901,1.7990873060740036
ACH-000835,6.111657346263132,1.8991756304805127
ACH-002431,3.969012307516316,0.9107326619029126
ACH-001802,6.414642958410008,1.835924074254375
ACH-000629,7.091805599690972,0.7484612330040357
ACH-000715,6.2539892662307865,0.6040713236688608
ACH-000870,8.296273846706718,6.346425085585596
ACH-000910,8.136273429850583,0.3448284969974411
ACH-000779,5.765004246250036,0.4541758931858022
ACH-000140,7.8954238103829715,0.137503523749935
ACH-001196,7.090959258071986,4.4087118610294285
ACH-001484,6.529664802252241,0.0
ACH-000693,6.847120002495805,0.2141248053528473
ACH-000811,7.200359178955925,3.003602236680196
ACH-000423,7.366409647659429,5.628190334615213
ACH-000290,8.257152088947395,4.616475328782878
ACH-001847,6.345538310070007,1.3504972470841332
ACH-000492,7.919638030655808,2.263034405833794
ACH-001519,5.831623936820749,1.655351828612554
ACH-000110,6.342874708400922,1.15704371014558
ACH-001497,5.164705840182799,1.0285691521967708
ACH-000102,6.710668699674626,2.070389327891398
ACH-000817,8.442280035252585,0.9708536543404837
ACH-001556,6.8270568365001525,1.2141248053528475
ACH-000964,6.204179851857087,2.9818526532897405
ACH-000378,6.912290583351108,0.3895668117627256
ACH-000913,6.979682413715221,1.722466024471091
ACH-000575,7.066950243924628,1.6644828403646823
ACH-000634,6.485104761080973,2.521050736900963
ACH-002291,7.402926780581626,3.1176950426697547
ACH-001322,7.499208090856686,0.8399595874895318
ACH-002924,5.920293300211007,4.260025655961456
ACH-000767,7.222553427423428,2.266036893995317
ACH-001642,3.854993016757,1.8914191868460783
ACH-001552,7.438625538088378,1.9855004303048849
ACH-000451,7.143230134776893,1.599317793698226
ACH-000879,7.569703737701733,2.807354922057604
ACH-001842,5.143230134776893,2.2387868595871168
ACH-002662,5.346247774082776,1.1243281350022014
ACH-001032,7.672496060583352,3.0461417816447205
ACH-000982,7.188440488975161,1.933572638261024
ACH-001636,7.856923460393151,0.01435529297707
ACH-000189,5.857483428286672,1.4329594072761065
ACH-000454,7.234194722953812,1.0426443374084935
ACH-000131,6.122051447713891,0.3895668117627256
ACH-000660,8.343141289974325,0.0976107966264223
ACH-001197,7.924099885640741,2.056583528366368
ACH-000915,6.880930361076882,4.220329954879555
ACH-000480,7.427354751878962,1.565597175854225
ACH-000745,7.776103988073165,0.5360529002402097
ACH-000161,6.419370342528151,2.1953475983222197
ACH-000395,6.88276530647313,3.2387868595871163
ACH-001459,5.6108771994719495,0.1763227726404628
ACH-000916,6.243745234733984,1.7355221772965377
ACH-001609,5.588864518190148,2.7441610955704103
ACH-001960,6.447909748742077,0.6229303509201767
ACH-002648,4.439623137557117,1.803227036434928
ACH-001856,6.10244817792658,1.3561438102252754
ACH-003158,6.891176124754544,0.2750070474998697
ACH-002433,5.872336288104642,3.4276061727818994
ACH-000295,7.561249752864707,2.513490745588118
ACH-001485,6.531537419117717,0.0
ACH-003269,4.676944359106912,1.4489009511451276
ACH-000292,8.008652712633456,3.1060132376221192
ACH-000137,6.731997786643742,3.190614860209497
ACH-000308,6.614120868789254,1.4329594072761065
ACH-000445,6.653633311386255,2.521050736900963
ACH-001229,5.813524689297811,0.933572638261024
ACH-000144,7.019813091958952,0.8399595874895318
ACH-000837,6.974644026040249,0.0565835283663675
ACH-000048,7.350320435387008,3.500802053057157
ACH-000463,7.5502080786698,2.4436066514756147
ACH-000881,7.190911111630688,3.543495883425772
ACH-000388,7.641979466086695,0.5160151470036647
ACH-001992,6.338959175415203,1.2265085298086795
ACH-000147,6.9847032668251385,0.4854268271702416
ACH-000930,7.4313722379097555,3.017921907997262
ACH-000899,7.859659017420436,3.955126781261366
ACH-000366,7.524580891558665,5.263785613890803
ACH-001571,6.728464765092534,0.0840642647884745
ACH-001526,5.647314509547136,1.1243281350022014
ACH-000064,5.299024807384316,0.0976107966264223
ACH-001329,5.849999259466098,3.1538053360790355
ACH-001676,6.380244590478185,3.0461417816447205
ACH-000418,6.313064414946363,0.6690267655096305
ACH-001280,6.930737337562887,3.1342209397606338
ACH-002922,5.340206179911712,3.237257770900372
ACH-000861,6.556889189726866,1.803227036434928
ACH-000692,5.551208373946096,0.2750070474998697
ACH-003137,6.981053471115525,0.5459683691052926
ACH-000107,6.467931546026287,0.3785116232537298
ACH-000133,5.581652530461277,1.8559896973084808
ACH-000306,5.274261661257048,0.9560566524124028
ACH-001530,6.2382136412334175,2.2839217723076173
ACH-000651,7.329572125765376,0.070389327891398
